film,filmLabel,genreLabel,countryLabel,duration
http://www.wikidata.org/entity/Q2271822,Стюарт Литтл 3: Зов природы,семейный фильм,Канада,72
http://www.wikidata.org/entity/Q2271822,Стюарт Литтл 3: Зов природы,комедийный фильм,США,72
http://www.wikidata.org/entity/Q2271822,Стюарт Литтл 3: Зов природы,приключенческий фильм,США,72
http://www.wikidata.org/entity/Q2271822,Стюарт Литтл 3: Зов природы,семейный фильм,США,72
http://www.wikidata.org/entity/Q2275539,Скуби-Ду на Острове мертвецов,комедия ужасов,США,77
http://www.wikidata.org/entity/Q2275539,Скуби-Ду на Острове мертвецов,фильм-тайна,США,77
http://www.wikidata.org/entity/Q2275539,Скуби-Ду на Острове мертвецов,зомби-комедия,США,77
http://www.wikidata.org/entity/Q2278458,Шапокляк,детский фильм,СССР,20
http://www.wikidata.org/entity/Q2287397,Бэтмен: Рыцарь Готэма,боевик,Япония,75
http://www.wikidata.org/entity/Q2287397,Бэтмен: Рыцарь Готэма,научно-фантастический фильм,Япония,75
http://www.wikidata.org/entity/Q2287397,Бэтмен: Рыцарь Готэма,криминальный фильм,Япония,75
http://www.wikidata.org/entity/Q2287397,Бэтмен: Рыцарь Готэма,фильм-триллер,Япония,75
http://www.wikidata.org/entity/Q2287397,Бэтмен: Рыцарь Готэма,кинофантастика,Япония,75
http://www.wikidata.org/entity/Q2287397,Бэтмен: Рыцарь Готэма,боевик,США,75
http://www.wikidata.org/entity/Q2287397,Бэтмен: Рыцарь Готэма,научно-фантастический фильм,США,75
http://www.wikidata.org/entity/Q2287397,Бэтмен: Рыцарь Готэма,криминальный фильм,США,75
http://www.wikidata.org/entity/Q2287397,Бэтмен: Рыцарь Готэма,фильм-триллер,США,75
http://www.wikidata.org/entity/Q2287397,Бэтмен: Рыцарь Готэма,кинофантастика,США,75
http://www.wikidata.org/entity/Q2287397,Бэтмен: Рыцарь Готэма,боевик,Республика Корея,75
http://www.wikidata.org/entity/Q2287397,Бэтмен: Рыцарь Готэма,научно-фантастический фильм,Республика Корея,75
http://www.wikidata.org/entity/Q2287397,Бэтмен: Рыцарь Готэма,криминальный фильм,Республика Корея,75
http://www.wikidata.org/entity/Q2287397,Бэтмен: Рыцарь Готэма,фильм-триллер,Республика Корея,75
http://www.wikidata.org/entity/Q2287397,Бэтмен: Рыцарь Готэма,кинофантастика,Республика Корея,75
http://www.wikidata.org/entity/Q2298194,Битва за планету Терра,научно-фантастический фильм,США,85
http://www.wikidata.org/entity/Q2298395,Заботливые Мишки 2: Новое поколение,фэнтезийный фильм,Канада,72
http://www.wikidata.org/entity/Q2298395,Заботливые Мишки 2: Новое поколение,детский фильм,Канада,72
http://www.wikidata.org/entity/Q2298395,Заботливые Мишки 2: Новое поколение,фэнтезийный фильм,США,72
http://www.wikidata.org/entity/Q2298395,Заботливые Мишки 2: Новое поколение,детский фильм,США,72
http://www.wikidata.org/entity/Q2299779,Скотный двор,сатира,Великобритания,72
http://www.wikidata.org/entity/Q2299779,Скотный двор,драматический фильм,Великобритания,72
http://www.wikidata.org/entity/Q2301402,Земля до начала времён 8: Великая стужа,фэнтезийный фильм,США,76
http://www.wikidata.org/entity/Q2301402,Земля до начала времён 8: Великая стужа,приключенческий фильм,США,76
http://www.wikidata.org/entity/Q2301402,Земля до начала времён 8: Великая стужа,семейный фильм,США,76
http://www.wikidata.org/entity/Q2301435,Земля до начала времён 6: Тайна Скалы Динозавров,фэнтезийный фильм,США,77
http://www.wikidata.org/entity/Q2301435,Земля до начала времён 6: Тайна Скалы Динозавров,приключенческий фильм,США,77
http://www.wikidata.org/entity/Q2301435,Земля до начала времён 6: Тайна Скалы Динозавров,семейный фильм,США,77
http://www.wikidata.org/entity/Q2329413,Барби: Принцесса и Нищенка,музыкальный фильм,США,85
http://www.wikidata.org/entity/Q2329413,Барби: Принцесса и Нищенка,фильм-сказка,США,85
http://www.wikidata.org/entity/Q2329413,Барби: Принцесса и Нищенка,детский фильм,США,85
http://www.wikidata.org/entity/Q2329413,Барби: Принцесса и Нищенка,экранизация литературного произведения,США,85
http://www.wikidata.org/entity/Q2369324,Тайна третьей планеты,фэнтезийный фильм,СССР,48
http://www.wikidata.org/entity/Q2369324,Тайна третьей планеты,приключенческий фильм,СССР,48
http://www.wikidata.org/entity/Q2369324,Тайна третьей планеты,научно-фантастический фильм,СССР,48
http://www.wikidata.org/entity/Q2369324,Тайна третьей планеты,детский фильм,СССР,48
http://www.wikidata.org/entity/Q2376391,"Снежная королева (мультфильм, 1957)",фэнтезийный фильм,СССР,63
http://www.wikidata.org/entity/Q2376391,"Снежная королева (мультфильм, 1957)",приключенческий фильм,СССР,63
http://www.wikidata.org/entity/Q2376391,"Снежная королева (мультфильм, 1957)",фильм-сказка,СССР,63
http://www.wikidata.org/entity/Q2376391,"Снежная королева (мультфильм, 1957)",детский фильм,СССР,63
http://www.wikidata.org/entity/Q2376391,"Снежная королева (мультфильм, 1957)",рождественский фильм,СССР,63
http://www.wikidata.org/entity/Q2378287,Добрыня Никитич и Змей Горыныч,фэнтезийный фильм,Россия,62
http://www.wikidata.org/entity/Q2378287,Добрыня Никитич и Змей Горыныч,комедийный фильм,Россия,62
http://www.wikidata.org/entity/Q2378287,Добрыня Никитич и Змей Горыныч,приключенческий фильм,Россия,62
http://www.wikidata.org/entity/Q2378287,Добрыня Никитич и Змей Горыныч,детский фильм,Россия,62
http://www.wikidata.org/entity/Q2381788,Алёша Попович и Тугарин Змей,комедийный фильм,Россия,72
http://www.wikidata.org/entity/Q2381788,Алёша Попович и Тугарин Змей,приключенческий фильм,Россия,72
http://www.wikidata.org/entity/Q2382312,Ученик Санты,комедийный фильм,Ирландия,78
http://www.wikidata.org/entity/Q2382312,Ученик Санты,семейный фильм,Ирландия,78
http://www.wikidata.org/entity/Q2382312,Ученик Санты,рождественский фильм,Ирландия,78
http://www.wikidata.org/entity/Q2382312,Ученик Санты,комедийный фильм,Франция,78
http://www.wikidata.org/entity/Q2382312,Ученик Санты,семейный фильм,Франция,78
http://www.wikidata.org/entity/Q2382312,Ученик Санты,рождественский фильм,Франция,78
http://www.wikidata.org/entity/Q2382312,Ученик Санты,комедийный фильм,Австралия,78
http://www.wikidata.org/entity/Q2382312,Ученик Санты,семейный фильм,Австралия,78
http://www.wikidata.org/entity/Q2382312,Ученик Санты,рождественский фильм,Австралия,78
http://www.wikidata.org/entity/Q2384094,Бэтмен: Под красным колпаком,драматический фильм,США,75
http://www.wikidata.org/entity/Q2384094,Бэтмен: Под красным колпаком,боевик,США,75
http://www.wikidata.org/entity/Q2384094,Бэтмен: Под красным колпаком,криминальный фильм,США,75
http://www.wikidata.org/entity/Q2384094,Бэтмен: Под красным колпаком,фильм-тайна,США,75
http://www.wikidata.org/entity/Q2384094,Бэтмен: Под красным колпаком,супергеройский фильм,США,75
http://www.wikidata.org/entity/Q2388260,Конёк-Горбунок,фэнтезийный фильм,СССР,57
http://www.wikidata.org/entity/Q2388260,Конёк-Горбунок,приключенческий фильм,СССР,57
http://www.wikidata.org/entity/Q2388260,Конёк-Горбунок,детский фильм,СССР,57
http://www.wikidata.org/entity/Q2388653,Том Сойер,семейный фильм,США,89
http://www.wikidata.org/entity/Q2388653,Том Сойер,экранизация романа,США,89
http://www.wikidata.org/entity/Q2389573,Q2389573,бадди-муви,США,76
http://www.wikidata.org/entity/Q2389573,Q2389573,музыкальный фильм,США,76
http://www.wikidata.org/entity/Q2389573,Q2389573,комедийная драма,США,76
http://www.wikidata.org/entity/Q2389573,Q2389573,детский фильм,США,76
http://www.wikidata.org/entity/Q2392121,Q2392121,юмористическая научная фантастика,США,89
http://www.wikidata.org/entity/Q2392121,Q2392121,музыкальный фильм,США,89
http://www.wikidata.org/entity/Q2392121,Q2392121,кроссовер,США,89
http://www.wikidata.org/entity/Q2394526,Q2394526,мультфильм,Чехословакия,77
http://www.wikidata.org/entity/Q2394526,Q2394526,фильм-сказка,Чехословакия,77
http://www.wikidata.org/entity/Q2395835,Динотопия: В поисках солнечного рубина,фэнтезийный фильм,США,75
http://www.wikidata.org/entity/Q2407828,Супермен: Судный день,драматический фильм,США,78
http://www.wikidata.org/entity/Q2407828,Супермен: Судный день,боевик,США,78
http://www.wikidata.org/entity/Q2407828,Супермен: Судный день,приключенческий фильм,США,78
http://www.wikidata.org/entity/Q2407828,Супермен: Судный день,научно-фантастический фильм,США,78
http://www.wikidata.org/entity/Q2407828,Супермен: Судный день,фантастика,США,78
http://www.wikidata.org/entity/Q2411962,Little Nemo: Adventures In Slumberland,фэнтезийный фильм,Япония,95
http://www.wikidata.org/entity/Q2411962,Little Nemo: Adventures In Slumberland,приключенческий фильм,Япония,95
http://www.wikidata.org/entity/Q2411962,Little Nemo: Adventures In Slumberland,музыкальный фильм,Япония,95
http://www.wikidata.org/entity/Q2411962,Little Nemo: Adventures In Slumberland,детский фильм,Япония,95
http://www.wikidata.org/entity/Q2411962,Little Nemo: Adventures In Slumberland,комедийная манга и анимация,Япония,95
http://www.wikidata.org/entity/Q5813249,Q5813249,драматический фильм,Австралия,50
http://www.wikidata.org/entity/Q5814027,Q5814027,драматический фильм,Австралия,49
http://www.wikidata.org/entity/Q5815826,Тайна Коко,драматический фильм,США,109
http://www.wikidata.org/entity/Q5815826,Тайна Коко,фэнтезийный фильм,США,109
http://www.wikidata.org/entity/Q5815826,Тайна Коко,комедийный фильм,США,109
http://www.wikidata.org/entity/Q5815826,Тайна Коко,приключенческий фильм,США,109
http://www.wikidata.org/entity/Q5815826,Тайна Коко,музыкальный фильм,США,109
http://www.wikidata.org/entity/Q5815826,Тайна Коко,семейный фильм,США,109
http://www.wikidata.org/entity/Q5815826,Тайна Коко,мелодрама,США,109
http://www.wikidata.org/entity/Q5815826,Тайна Коко,детективный фильм,США,109
http://www.wikidata.org/entity/Q5815826,Тайна Коко,фильм о привидениях,США,109
http://www.wikidata.org/entity/Q5815826,Тайна Коко,драматический фильм,Мексика,109
http://www.wikidata.org/entity/Q5815826,Тайна Коко,фэнтезийный фильм,Мексика,109
http://www.wikidata.org/entity/Q5815826,Тайна Коко,комедийный фильм,Мексика,109
http://www.wikidata.org/entity/Q5815826,Тайна Коко,приключенческий фильм,Мексика,109
http://www.wikidata.org/entity/Q5815826,Тайна Коко,музыкальный фильм,Мексика,109
http://www.wikidata.org/entity/Q5815826,Тайна Коко,семейный фильм,Мексика,109
http://www.wikidata.org/entity/Q5815826,Тайна Коко,мелодрама,Мексика,109
http://www.wikidata.org/entity/Q5815826,Тайна Коко,детективный фильм,Мексика,109
http://www.wikidata.org/entity/Q5815826,Тайна Коко,фильм о привидениях,Мексика,109
http://www.wikidata.org/entity/Q5823373,Q5823373,фэнтезийный фильм,Аргентина,67
http://www.wikidata.org/entity/Q5823373,Q5823373,комедийный фильм,Аргентина,67
http://www.wikidata.org/entity/Q5823373,Q5823373,боевик,Аргентина,67
http://www.wikidata.org/entity/Q5823373,Q5823373,фильм ужасов,Аргентина,67
http://www.wikidata.org/entity/Q5823373,Q5823373,научно-фантастический фильм,Аргентина,67
http://www.wikidata.org/entity/Q5826970,Q5826970,драматический фильм,Австралия,49
http://www.wikidata.org/entity/Q5883502,Q5883502,комедийный фильм,Испания,79
http://www.wikidata.org/entity/Q5883502,Q5883502,научно-фантастический фильм,Испания,79
http://www.wikidata.org/entity/Q5910630,Q5910630,фэнтезийный фильм,США,110
http://www.wikidata.org/entity/Q5926651,Приключения пиратов в стране овощей 2,пиратский фильм,США,85
http://www.wikidata.org/entity/Q5967621,Q5967621,драматический фильм,Австралия,48
http://www.wikidata.org/entity/Q5970171,Q5970171,мультфильм,Перу,80
http://www.wikidata.org/entity/Q5970902,Q5970902,приключенческий фильм,Испания,73
http://www.wikidata.org/entity/Q5976251,Q5976251,детский фильм,Великобритания,60
http://www.wikidata.org/entity/Q5980060,Q5980060,детский фильм,США,89
http://www.wikidata.org/entity/Q6089847,Q6089847,мультфильм,Турция,82
http://www.wikidata.org/entity/Q6110196,Q6110196,меха,Япония,89
http://www.wikidata.org/entity/Q6110196,Q6110196,меха,США,89
http://www.wikidata.org/entity/Q6135692,Q6135692,комедийный фильм,США,48
http://www.wikidata.org/entity/Q6135692,Q6135692,приключенческий фильм,США,48
http://www.wikidata.org/entity/Q6135692,Q6135692,музыкальный фильм,США,48
http://www.wikidata.org/entity/Q6135692,Q6135692,семейный фильм,США,48
http://www.wikidata.org/entity/Q6138629,Q6138629,фэнтезийный фильм,Аргентина,90
http://www.wikidata.org/entity/Q6138629,Q6138629,комедийный фильм,Аргентина,90
http://www.wikidata.org/entity/Q6144664,Головоломка,драматический фильм,США,94
http://www.wikidata.org/entity/Q6144664,Головоломка,фэнтезийный фильм,США,94
http://www.wikidata.org/entity/Q6144664,Головоломка,комедийный фильм,США,94
http://www.wikidata.org/entity/Q6144664,Головоломка,приключенческий фильм,США,94
http://www.wikidata.org/entity/Q6144664,Головоломка,комедийная драма,США,94
http://www.wikidata.org/entity/Q6144664,Головоломка,семейный фильм,США,94
http://www.wikidata.org/entity/Q6144664,Головоломка,детский фильм,США,94
http://www.wikidata.org/entity/Q6172242,Q6172242,драматический фильм,Австралия,48
http://www.wikidata.org/entity/Q6204315,Q6204315,драматический фильм,Великобритания,12
http://www.wikidata.org/entity/Q6296387,Рио 2,фэнтезийный фильм,США,101
http://www.wikidata.org/entity/Q6296387,Рио 2,комедийный фильм,США,101
http://www.wikidata.org/entity/Q6296387,Рио 2,музыкальный фильм,США,101
http://www.wikidata.org/entity/Q6296387,Рио 2,семейный фильм,США,101
http://www.wikidata.org/entity/Q6296387,Рио 2,флешбэк-фильм,США,101
http://www.wikidata.org/entity/Q6367967,Губка Боб празднует Рождество,рождественский фильм,США,22
http://www.wikidata.org/entity/Q6378736,Индюки: Назад в будущее,комедийный фильм,США,91
http://www.wikidata.org/entity/Q6378736,Индюки: Назад в будущее,научно-фантастический фильм,США,91
http://www.wikidata.org/entity/Q6378736,Индюки: Назад в будущее,бадди-муви,США,91
http://www.wikidata.org/entity/Q6402953,Король сафари,комедийный фильм,ЮАР,85
http://www.wikidata.org/entity/Q6404778,Похищенный,драматический фильм,Австралия,49
http://www.wikidata.org/entity/Q6404778,Похищенный,экранизация романа,Австралия,49
http://www.wikidata.org/entity/Q6423183,Q6423183,мультфильм,Япония,87
http://www.wikidata.org/entity/Q6423183,Q6423183,мультфильм,Франция,87
http://www.wikidata.org/entity/Q6424778,Легенда,фэнтезийный фильм,Индия,124
http://www.wikidata.org/entity/Q6424778,Легенда,боевик,Индия,124
http://www.wikidata.org/entity/Q6424778,Легенда,приключенческий фильм,Индия,124
http://www.wikidata.org/entity/Q6424778,Легенда,биографический фильм,Индия,124
http://www.wikidata.org/entity/Q6424778,Легенда,мелодрама,Индия,124
http://www.wikidata.org/entity/Q6424778,Легенда,кинофантастика,Индия,124
http://www.wikidata.org/entity/Q6444465,Q6444465,комедийный фильм,США,75
http://www.wikidata.org/entity/Q6444465,Q6444465,комедийный фильм,Мексика,75
http://www.wikidata.org/entity/Q6505964,Оленёнок Рудольф,детский фильм,США,86
http://www.wikidata.org/entity/Q6505964,Оленёнок Рудольф,рождественский фильм,США,86
http://www.wikidata.org/entity/Q6544859,Q6544859,романтический фильм,Республика Корея,98
http://www.wikidata.org/entity/Q6678388,Фантик (Первобытная история),сказка,СССР,19.48
http://www.wikidata.org/entity/Q6684939,Лотте и тайна лунного камня,семейный фильм,Эстония,75
http://www.wikidata.org/entity/Q6684939,Лотте и тайна лунного камня,семейный фильм,Латвия,75
http://www.wikidata.org/entity/Q6929072,Приключения мистера Пибоди и Шермана,фэнтезийный фильм,США,92
http://www.wikidata.org/entity/Q6929072,Приключения мистера Пибоди и Шермана,комедийный фильм,США,92
http://www.wikidata.org/entity/Q6929072,Приключения мистера Пибоди и Шермана,мультфильм,США,92
http://www.wikidata.org/entity/Q6929072,Приключения мистера Пибоди и Шермана,приключенческий фильм,США,92
http://www.wikidata.org/entity/Q6929072,Приключения мистера Пибоди и Шермана,научно-фантастический фильм,США,92
http://www.wikidata.org/entity/Q6929072,Приключения мистера Пибоди и Шермана,бадди-муви,США,92
http://www.wikidata.org/entity/Q6929072,Приключения мистера Пибоди и Шермана,юмористическая научная фантастика,США,92
http://www.wikidata.org/entity/Q6929072,Приключения мистера Пибоди и Шермана,семейный фильм,США,92
http://www.wikidata.org/entity/Q6929072,Приключения мистера Пибоди и Шермана,детский фильм,США,92
http://www.wikidata.org/entity/Q6929072,Приключения мистера Пибоди и Шермана,фильм о путешествиях во времени,США,92
http://www.wikidata.org/entity/Q6932055,Мой Друг Бернард,детский фильм,Республика Корея,76
http://www.wikidata.org/entity/Q6932055,Мой Друг Бернард,рождественский фильм,Республика Корея,76
http://www.wikidata.org/entity/Q2480093,Метропия,триллер,Норвегия,80
http://www.wikidata.org/entity/Q2480093,Метропия,мультфильм,Норвегия,80
http://www.wikidata.org/entity/Q2480093,Метропия,научно-фантастический фильм,Норвегия,80
http://www.wikidata.org/entity/Q2480093,Метропия,фильм-тайна,Норвегия,80
http://www.wikidata.org/entity/Q2480093,Метропия,фильм-триллер,Норвегия,80
http://www.wikidata.org/entity/Q2480093,Метропия,кинофантастика,Норвегия,80
http://www.wikidata.org/entity/Q2480093,Метропия,антиутопический фильм,Норвегия,80
http://www.wikidata.org/entity/Q2480093,Метропия,драма,Норвегия,80
http://www.wikidata.org/entity/Q2480093,Метропия,триллер,Финляндия,80
http://www.wikidata.org/entity/Q2480093,Метропия,мультфильм,Финляндия,80
http://www.wikidata.org/entity/Q2480093,Метропия,научно-фантастический фильм,Финляндия,80
http://www.wikidata.org/entity/Q2480093,Метропия,фильм-тайна,Финляндия,80
http://www.wikidata.org/entity/Q2480093,Метропия,фильм-триллер,Финляндия,80
http://www.wikidata.org/entity/Q2480093,Метропия,кинофантастика,Финляндия,80
http://www.wikidata.org/entity/Q2480093,Метропия,антиутопический фильм,Финляндия,80
http://www.wikidata.org/entity/Q2480093,Метропия,драма,Финляндия,80
http://www.wikidata.org/entity/Q2480093,Метропия,триллер,Швеция,80
http://www.wikidata.org/entity/Q2480093,Метропия,мультфильм,Швеция,80
http://www.wikidata.org/entity/Q2480093,Метропия,научно-фантастический фильм,Швеция,80
http://www.wikidata.org/entity/Q2480093,Метропия,фильм-тайна,Швеция,80
http://www.wikidata.org/entity/Q2480093,Метропия,фильм-триллер,Швеция,80
http://www.wikidata.org/entity/Q2480093,Метропия,кинофантастика,Швеция,80
http://www.wikidata.org/entity/Q2480093,Метропия,антиутопический фильм,Швеция,80
http://www.wikidata.org/entity/Q2480093,Метропия,драма,Швеция,80
http://www.wikidata.org/entity/Q2480093,Метропия,триллер,Дания,80
http://www.wikidata.org/entity/Q2480093,Метропия,мультфильм,Дания,80
http://www.wikidata.org/entity/Q2480093,Метропия,научно-фантастический фильм,Дания,80
http://www.wikidata.org/entity/Q2480093,Метропия,фильм-тайна,Дания,80
http://www.wikidata.org/entity/Q2480093,Метропия,фильм-триллер,Дания,80
http://www.wikidata.org/entity/Q2480093,Метропия,кинофантастика,Дания,80
http://www.wikidata.org/entity/Q2480093,Метропия,антиутопический фильм,Дания,80
http://www.wikidata.org/entity/Q2480093,Метропия,драма,Дания,80
http://www.wikidata.org/entity/Q2496986,Марко Макако,комедийный фильм,Дания,80
http://www.wikidata.org/entity/Q2496986,Марко Макако,мультфильм,Дания,80
http://www.wikidata.org/entity/Q2496986,Марко Макако,приключенческий фильм,Дания,80
http://www.wikidata.org/entity/Q2496986,Марко Макако,семейный фильм,Дания,80
http://www.wikidata.org/entity/Q2497265,Пропавший рысёнок,комедийный фильм,Испания,75
http://www.wikidata.org/entity/Q2497265,Пропавший рысёнок,боевик,Испания,75
http://www.wikidata.org/entity/Q2497265,Пропавший рысёнок,приключенческий фильм,Испания,75
http://www.wikidata.org/entity/Q2497265,Пропавший рысёнок,семейный фильм,Испания,75
http://www.wikidata.org/entity/Q2497265,Пропавший рысёнок,комедийный фильм,Великобритания,75
http://www.wikidata.org/entity/Q2497265,Пропавший рысёнок,боевик,Великобритания,75
http://www.wikidata.org/entity/Q2497265,Пропавший рысёнок,приключенческий фильм,Великобритания,75
http://www.wikidata.org/entity/Q2497265,Пропавший рысёнок,семейный фильм,Великобритания,75
http://www.wikidata.org/entity/Q2499639,В поисках Санты,фэнтезийный фильм,США,75
http://www.wikidata.org/entity/Q2499639,В поисках Санты,пиратский фильм,США,75
http://www.wikidata.org/entity/Q2499639,В поисках Санты,рождественский фильм,США,75
http://www.wikidata.org/entity/Q2528865,Красная Шапка против зла,фэнтезийный фильм,США,87
http://www.wikidata.org/entity/Q2528865,Красная Шапка против зла,комедийный фильм,США,87
http://www.wikidata.org/entity/Q2528865,Красная Шапка против зла,детский фильм,США,87
http://www.wikidata.org/entity/Q2539818,Зелёный Фонарь: Первый полёт,боевик,США,75
http://www.wikidata.org/entity/Q2539818,Зелёный Фонарь: Первый полёт,мультфильм,США,75
http://www.wikidata.org/entity/Q2539818,Зелёный Фонарь: Первый полёт,супергеройский фильм,США,75
http://www.wikidata.org/entity/Q2544387,Q2544387,музыкальный фильм,США,70
http://www.wikidata.org/entity/Q2544387,Q2544387,подростковый фильм,США,70
http://www.wikidata.org/entity/Q2545039,Барби: Волшебство Пегаса,фэнтезийный фильм,США,85
http://www.wikidata.org/entity/Q2545039,Барби: Волшебство Пегаса,детский фильм,США,85
http://www.wikidata.org/entity/Q2545652,Q2545652,фэнтезийный фильм,США,75
http://www.wikidata.org/entity/Q2545652,Q2545652,приключенческий фильм,США,75
http://www.wikidata.org/entity/Q2545652,Q2545652,детский фильм,США,75
http://www.wikidata.org/entity/Q2545667,Q2545667,фэнтезийный фильм,США,75
http://www.wikidata.org/entity/Q2545667,Q2545667,детский фильм,США,75
http://www.wikidata.org/entity/Q2546045,Q2546045,фэнтезийный фильм,Канада,77
http://www.wikidata.org/entity/Q2546045,Q2546045,мультфильм,Канада,77
http://www.wikidata.org/entity/Q2546045,Q2546045,детский фильм,Канада,77
http://www.wikidata.org/entity/Q2546045,Q2546045,фэнтезийный фильм,США,77
http://www.wikidata.org/entity/Q2546045,Q2546045,мультфильм,США,77
http://www.wikidata.org/entity/Q2546045,Q2546045,детский фильм,США,77
http://www.wikidata.org/entity/Q2548919,Земля до начала времён 3: В поисках воды,фэнтезийный фильм,США,71
http://www.wikidata.org/entity/Q2548919,Земля до начала времён 3: В поисках воды,приключенческий фильм,США,71
http://www.wikidata.org/entity/Q2548919,Земля до начала времён 3: В поисках воды,семейный фильм,США,71
http://www.wikidata.org/entity/Q2550105,Земля до начала времён 7: Камень Холодного Огня,фэнтезийный фильм,США,74
http://www.wikidata.org/entity/Q2550105,Земля до начала времён 7: Камень Холодного Огня,приключенческий фильм,США,74
http://www.wikidata.org/entity/Q2550105,Земля до начала времён 7: Камень Холодного Огня,научно-фантастический фильм,США,74
http://www.wikidata.org/entity/Q2550105,Земля до начала времён 7: Камень Холодного Огня,семейный фильм,США,74
http://www.wikidata.org/entity/Q2552049,Земля до начала времён 5: Таинственный остров,приключенческий фильм,США,74
http://www.wikidata.org/entity/Q2552049,Земля до начала времён 5: Таинственный остров,семейный фильм,США,74
http://www.wikidata.org/entity/Q2552049,Земля до начала времён 5: Таинственный остров,детский фильм,США,74
http://www.wikidata.org/entity/Q2564665,Халк против,научная фантастика,США,78
http://www.wikidata.org/entity/Q2564665,Халк против,боевик,США,78
http://www.wikidata.org/entity/Q2564665,Халк против,научно-фантастический фильм,США,78
http://www.wikidata.org/entity/Q2564665,Халк против,супергеройский фильм,США,78
http://www.wikidata.org/entity/Q2582903,Том и Джерри: Шерлок Холмс,комедийный фильм,США,50
http://www.wikidata.org/entity/Q2582903,Том и Джерри: Шерлок Холмс,боевик,США,50
http://www.wikidata.org/entity/Q2582903,Том и Джерри: Шерлок Холмс,приключенческий фильм,США,50
http://www.wikidata.org/entity/Q2582903,Том и Джерри: Шерлок Холмс,кроссовер,США,50
http://www.wikidata.org/entity/Q2582903,Том и Джерри: Шерлок Холмс,детективный фильм,США,50
http://www.wikidata.org/entity/Q2609512,Белоснежка 2: И жили они счастливо,фэнтезийный фильм,США,75
http://www.wikidata.org/entity/Q2609512,Белоснежка 2: И жили они счастливо,комедийный фильм,США,75
http://www.wikidata.org/entity/Q2609512,Белоснежка 2: И жили они счастливо,приключенческий фильм,США,75
http://www.wikidata.org/entity/Q2609512,Белоснежка 2: И жили они счастливо,музыкальный фильм,США,75
http://www.wikidata.org/entity/Q2609512,Белоснежка 2: И жили они счастливо,семейный фильм,США,75
http://www.wikidata.org/entity/Q2613318,Фестиваль Гарфилда,комедийный фильм,США,80
http://www.wikidata.org/entity/Q2613318,Фестиваль Гарфилда,семейный фильм,США,80
http://www.wikidata.org/entity/Q2613318,Фестиваль Гарфилда,комедийный фильм,Республика Корея,80
http://www.wikidata.org/entity/Q2613318,Фестиваль Гарфилда,семейный фильм,Республика Корея,80
http://www.wikidata.org/entity/Q2618845,Геракл и Зена: Битва за Олимп,фэнтезийный фильм,США,80
http://www.wikidata.org/entity/Q2618845,Геракл и Зена: Битва за Олимп,боевик,США,80
http://www.wikidata.org/entity/Q2618845,Геракл и Зена: Битва за Олимп,приключенческий фильм,США,80
http://www.wikidata.org/entity/Q2618845,Геракл и Зена: Битва за Олимп,пеплум,США,80
http://www.wikidata.org/entity/Q9372677,Q9372677,фэнтезийный фильм,Канада,47
http://www.wikidata.org/entity/Q9372677,Q9372677,телевизионная комедия,Канада,47
http://www.wikidata.org/entity/Q9380036,Необыкновенное приключение в городе пасхальных яиц,семейный фильм,Польша,87
http://www.wikidata.org/entity/Q9382516,Q9382516,комедийный фильм,Польша,92
http://www.wikidata.org/entity/Q10295038,Q10295038,музыкальный фильм,США,60
http://www.wikidata.org/entity/Q10295038,Q10295038,детский фильм,США,60
http://www.wikidata.org/entity/Q10296422,Q10296422,комедийный фильм,Чехословакия,8
http://www.wikidata.org/entity/Q10296422,Q10296422,мультфильм,Чехословакия,8
http://www.wikidata.org/entity/Q10296422,Q10296422,семейный фильм,Чехословакия,8
http://www.wikidata.org/entity/Q10298666,Как приручить дракона 2,фэнтезийный фильм,США,105
http://www.wikidata.org/entity/Q10298666,Как приручить дракона 2,комедийный фильм,США,105
http://www.wikidata.org/entity/Q10298666,Как приручить дракона 2,боевик,США,105
http://www.wikidata.org/entity/Q10298666,Как приручить дракона 2,приключенческий фильм,США,105
http://www.wikidata.org/entity/Q10298666,Как приручить дракона 2,фильм о монстрах,США,105
http://www.wikidata.org/entity/Q10298666,Как приручить дракона 2,детский фильм,США,105
http://www.wikidata.org/entity/Q10298666,Как приручить дракона 2,фильм о Средневековье,США,105
http://www.wikidata.org/entity/Q10298666,Как приручить дракона 2,экранизация романа,США,105
http://www.wikidata.org/entity/Q10314026,Кэти,приключенческий фильм,Испания,84
http://www.wikidata.org/entity/Q10314026,Кэти,музыкальный фильм,Испания,84
http://www.wikidata.org/entity/Q10314026,Кэти,детский фильм,Испания,84
http://www.wikidata.org/entity/Q10314026,Кэти,приключенческий фильм,Мексика,84
http://www.wikidata.org/entity/Q10314026,Кэти,музыкальный фильм,Мексика,84
http://www.wikidata.org/entity/Q10314026,Кэти,детский фильм,Мексика,84
http://www.wikidata.org/entity/Q10425783,Медвежонок Бамси и Замок Разбойников,фэнтезийный фильм,Швеция,66
http://www.wikidata.org/entity/Q10425783,Медвежонок Бамси и Замок Разбойников,комедийный фильм,Швеция,66
http://www.wikidata.org/entity/Q10425783,Медвежонок Бамси и Замок Разбойников,приключенческий фильм,Швеция,66
http://www.wikidata.org/entity/Q10425783,Медвежонок Бамси и Замок Разбойников,детский фильм,Швеция,66
http://www.wikidata.org/entity/Q10429157,За далёкими морями,фэнтезийный фильм,Швеция,78
